name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Chicago, IL, United States",2022-11-03,74.3,54,64.4,74.3,54,64.4,47.8,56.6,0,0,0,,0,0,33.6,19.6,187.4,1019.1,49.8,9.9,58.5,5,4,,2022-11-03T07:25:30,2022-11-03T17:42:08,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2022-11-04,73.1,63.7,67.2,73.1,63.7,67.2,52.2,58.9,0.16,100,20.83,rain,0,0,41.2,19.7,188.3,1010.6,96.2,9.7,14.1,1.3,1,,2022-11-04T07:26:44,2022-11-04T17:40:56,0.37,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2022-11-05,70.5,46.3,58.6,70.5,40.6,57.3,48.7,70,0.271,100,41.67,rain,0,0,53.2,31.6,196.7,1001.2,88.3,9.2,12.4,0.7,1,,2022-11-05T07:27:58,2022-11-05T17:39:46,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2022-11-06,62.9,46.3,53.2,62.9,41.5,51.3,39.3,59.9,0,0,0,,0,0,33.5,19.7,220.5,1014,41.3,9.9,65.3,5.8,5,,2022-11-06T06:29:12,2022-11-06T16:38:37,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2022-11-07,56.5,41.2,48.3,56.5,37.2,45.5,25.5,42.1,0,0,0,,0,0,20.4,11.4,357.6,1032.2,39.7,9.9,72.8,6.3,6,,2022-11-07T06:30:26,2022-11-07T16:37:30,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2022-11-08,53.6,44.2,49.3,53.6,38.5,46.5,35.1,58.2,0,0,0,,0,0,25.3,13.3,99.1,1034.8,60.7,9.9,67.3,5.8,5,,2022-11-08T06:31:40,2022-11-08T16:36:24,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2022-11-09,69.2,47.7,59.1,69.2,44.3,58.3,39.3,48.4,0,0,0,,0,0,28.3,13,182.6,1023.6,60.9,9.9,40,3.4,4,,2022-11-09T06:32:54,2022-11-09T16:35:21,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2022-11-10,75.5,60.6,66.8,75.5,60.6,66.8,44.7,46,0,0,0,,0,0,32.2,18,192.9,1013.9,44.6,9.9,60.9,5.3,5,,2022-11-10T06:34:08,2022-11-10T16:34:19,0.57,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2022-11-11,60.7,33.2,44.9,60.7,23.7,39.6,32.6,62.6,0,0,0,,0,0,26.5,15.9,294.3,1011.4,62,9.9,51,4.4,4,,2022-11-11T06:35:22,2022-11-11T16:33:18,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2022-11-12,36,32.9,34.4,28.3,23.3,26.4,23.5,64.2,0,0,0,,0,0,24.4,13.8,300.7,1017.4,99.8,9.9,13.8,1.1,1,,2022-11-12T06:36:36,2022-11-12T16:32:20,0.64,Overcast,Cloudy skies throughout the day.,cloudy,"72534014819,AP878,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2022-11-13,36.4,29.6,32.8,32.7,21.3,26.8,18,55,0,0,0,,0,0,29.8,11.8,304.5,1026.1,71.8,9.9,43.6,3.8,2,,2022-11-13T06:37:50,2022-11-13T16:31:23,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2022-11-14,41,27.4,34.5,37,26.2,30.7,18.9,53.4,0,0,0,,0,0,26.4,11.5,152.1,1028,78.9,9.9,61.3,5.3,4,,2022-11-14T06:39:04,2022-11-14T16:30:29,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2022-11-15,37.4,32.5,35.3,37.4,26.8,30.2,30,81.7,0.141,100,75,"rain,snow",0.6,0.7,21.5,12.3,93.7,1022.6,99.8,5.1,15.5,1.2,1,,2022-11-15T06:40:17,2022-11-15T16:29:36,0.74,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2022-11-16,35.3,32,34.1,28.4,24.3,26.5,29.4,82.8,0.019,100,25,"rain,snow",0.2,0.7,21.3,12,282.9,1020.1,95,7.5,18.8,1.6,1,,2022-11-16T06:41:31,2022-11-16T16:28:45,0.75,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow in the morning and afternoon.,snow,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2022-11-17,33.8,29.1,31.5,24.2,17.9,21.1,23,70.9,0,0,0,,0,0.6,34.1,20.2,254.8,1020.7,96.6,9.1,41,3.6,4,,2022-11-17T06:42:44,2022-11-17T16:27:56,0.8,Overcast,Cloudy skies throughout the day.,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2022-11-18,29.9,21,25.4,19.7,6.7,12.9,15.6,66.3,0.012,100,8.33,snow,0,0.3,32.9,20.8,263,1021.9,97.9,9.2,26.8,2.1,2,,2022-11-18T06:43:56,2022-11-18T16:27:10,0.83,"Snow, Overcast",Cloudy skies throughout the day with early morning snow.,snow,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2022-11-19,26.8,17.2,22.2,15.4,4.4,8.7,10.1,59.4,0,0,0,,0,0,38.4,22.3,254.3,1019.9,78.8,9.3,25.6,2,1,,2022-11-19T06:45:09,2022-11-19T16:26:25,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2022-11-20,33.5,12.8,23.8,24.1,1.5,12.5,8.7,53.4,0,0,0,,0,0.1,30.4,16.8,231.1,1027.1,24.8,9.9,55.3,4.6,3,,2022-11-20T06:46:21,2022-11-20T16:25:42,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2022-11-21,46.7,29.4,36.5,41.1,18.5,29.7,17.5,46.1,0,0,0,,0,0,30.2,18.6,235.2,1021.8,23.2,9.9,62,5.2,5,,2022-11-21T06:47:32,2022-11-21T16:25:02,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2022-11-22,51.4,27.8,39.1,51.4,22.1,36,21.6,52,0,0,0,,0,0,21.2,12.9,236.4,1023.2,27.3,9.9,65.9,5.6,4,,2022-11-22T06:48:43,2022-11-22T16:24:23,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2022-11-23,57.8,33.6,44.7,57.8,28.1,41.9,32.8,63.8,0,0,0,,0,0,27.7,13.1,199.1,1021.3,36,9.9,59.1,5.1,4,,2022-11-23T06:49:53,2022-11-23T16:23:47,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2022-11-24,52.9,37.7,45.3,52.9,33.6,42.7,35.8,70.1,0,0,0,,0,0,18.6,11.1,211.9,1019.7,79.3,9.7,25.3,2.1,1,,2022-11-24T06:51:03,2022-11-24T16:23:13,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2022-11-25,52.1,34.1,42.5,52.1,28,38.6,30.5,64.9,0,0,0,,0,0,23,11.2,274.7,1022.3,7.5,9.5,62.8,5.4,4,,2022-11-25T06:52:12,2022-11-25T16:22:41,0.06,Clear,Clear conditions throughout the day.,clear-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2022-11-26,55.2,34.2,44.4,55.2,28.4,41.3,26.6,52.3,0,0,0,,0,0,28.4,17.7,209.4,1015.7,36.2,9.9,60.5,5.3,4,,2022-11-26T06:53:20,2022-11-26T16:22:11,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2022-11-27,45.4,36.7,42.7,44.1,32.8,37.4,36,77.1,0.175,100,29.17,rain,0,0,32.5,21.3,3.1,1003.2,94.8,9.2,15.7,1.3,1,,2022-11-27T06:54:28,2022-11-27T16:21:44,0.13,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2022-11-28,45.4,30.1,38.8,40,28.4,35,31,74.3,0,0,0,,0,0,22.6,13,190.6,1013.6,72.4,9.9,52.8,4.6,3,,2022-11-28T06:55:34,2022-11-28T16:21:19,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2022-11-29,58.4,38.4,48.9,58.4,28.7,45.6,42,77.4,0.155,100,8.33,rain,0,0,39.7,24.5,185.9,1005.2,90.5,9.2,29.2,2.5,3,,2022-11-29T06:56:40,2022-11-29T16:20:56,0.2,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2022-11-30,34.9,20.9,26.4,23.4,8.6,12.8,14.6,60.9,0,0,0,,0,0,42.4,25.9,272.8,1017.2,60.1,9.9,38.7,3.3,2,,2022-11-30T06:57:45,2022-11-30T16:20:35,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2022-12-01,35.4,18,27.1,27.7,7.1,17.9,13.4,57.2,0,0,0,,0,0,28.9,16.1,211.8,1029.7,52.1,9.9,56.8,4.8,3,,2022-12-01T06:58:48,2022-12-01T16:20:17,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2022-12-02,52.4,36,44.6,52.4,26.5,39.4,28.5,53.5,0,0,0,,0,0,38.8,21.1,198.8,1012.7,96.6,9.9,31,2.7,3,,2022-12-02T06:59:51,2022-12-02T16:20:01,0.31,Overcast,Cloudy skies throughout the day.,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2022-12-03,51.2,21.6,30.2,51.2,9.7,20.2,15.9,56,0,0,0,,0,0,41,24.8,273,1024.7,32,9.8,57.7,4.8,3,,2022-12-03T07:00:52,2022-12-03T16:19:48,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2022-12-04,39.8,19.2,29.2,32.4,9.5,20.2,12.5,50.7,0,0,0,,0,0,25.5,16.4,223.8,1023,13.1,9.9,56.9,4.9,3,,2022-12-04T07:01:53,2022-12-04T16:19:37,0.38,Clear,Clear conditions throughout the day.,clear-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2022-12-05,43.2,29.4,36.5,38.9,20.7,30.4,25.1,63.7,0,0,0,,0,0,23.5,10.6,203.5,1013.2,83.6,9.5,28.7,2.5,2,,2022-12-05T07:02:52,2022-12-05T16:19:28,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2022-12-06,43.1,37,40.9,40.5,33.1,37.6,35.3,80.6,0,0,0,,0,0,15.2,8.7,30.3,1016.6,92.8,7.8,10.4,0.9,0,,2022-12-06T07:03:50,2022-12-06T16:19:22,0.45,Overcast,Cloudy skies throughout the day.,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2022-12-07,43.1,37,40.1,41.4,30.5,36.5,35,82.4,0,0,0,,0,0,14.5,10.6,326.9,1024.8,97.2,5.2,13.3,1.2,1,,2022-12-07T07:04:46,2022-12-07T16:19:18,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2022-12-08,40.9,34.5,37.5,34.9,27.2,31,28.8,70.9,0,0,0,,0,0,18.6,13.5,57.5,1028.5,84.2,9.5,26.1,2.3,1,,2022-12-08T07:05:41,2022-12-08T16:19:16,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2022-12-09,38,34.8,36.9,31.5,26.7,29.2,33.4,87.3,0.412,100,45.83,"rain,snow",1.1,0.5,28.9,15.8,91.4,1023.1,93.6,5.6,5.6,0.6,0,,2022-12-09T07:06:34,2022-12-09T16:19:17,0.55,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow in the morning and afternoon.,snow,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2022-12-10,39.2,37.2,38.1,38.1,31.1,34.1,34.6,87.2,0.002,100,4.17,rain,0,0.2,20.6,8.9,125.7,1022.6,100,5.7,7.8,0.7,0,,2022-12-10T07:07:26,2022-12-10T16:19:20,0.58,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2022-12-11,39.2,36.9,38.2,38.6,31.1,34.6,31.9,78.1,0,0,0,,0,0,14.8,8.9,306.9,1023.7,100,9.3,16.7,1.5,1,,2022-12-11T07:08:16,2022-12-11T16:19:26,0.62,Overcast,Cloudy skies throughout the day.,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2022-12-12,41.3,36.9,38.8,37.9,29.4,34.1,30.8,73.3,0.002,100,8.33,rain,0,0,20.6,12.9,102.3,1026.2,99.9,9.8,14.5,1.2,1,,2022-12-12T07:09:05,2022-12-12T16:19:34,0.65,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2022-12-13,37.2,35.2,36.5,29.8,25.8,27.7,28,71,0.017,100,8.33,rain,0,0,30.4,19.2,117.6,1022.2,99.3,9.9,9,0.7,0,,2022-12-13T07:09:52,2022-12-13T16:19:44,0.68,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2022-12-14,44.1,38,40.1,38.4,28.2,32.7,36.7,87.5,0.831,100,83.33,rain,0,0,31.7,19.3,115,1008.9,100,4.6,5.6,0.4,0,,2022-12-14T07:10:37,2022-12-14T16:19:57,0.72,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2022-12-15,38.1,31.1,34.9,33.8,20.6,26.6,30.2,83.2,0.425,100,29.17,"rain,snow",0,0,39.1,17.8,221.8,1001.8,99.2,7.7,9.4,0.8,0,,2022-12-15T07:11:20,2022-12-15T16:20:12,0.75,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2022-12-16,31,26.8,29.4,22.5,14.5,18.7,22.2,74.4,0.013,100,8.33,"rain,snow",0,0.6,30,17.4,229.7,1005.4,99.9,7,19.3,1.6,1,,2022-12-16T07:12:02,2022-12-16T16:20:30,0.75,"Snow, Rain, Overcast",Cloudy skies throughout the day with morning rain or snow.,snow,"72534014819,KORD,KMDW,72530094846,F1983,F7086,KPWK,74466504838"
"Chicago, IL, United States",2022-12-17,26.2,21.3,24.3,14.3,8.5,11.7,17.1,73.6,0,0,0,,0,0.9,29.6,18.5,251.5,1009.4,100,9.3,15.5,1.3,1,,2022-12-17T07:12:41,2022-12-17T16:20:49,0.81,Overcast,Cloudy skies throughout the day.,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2022-12-18,21,14.2,17.9,7.9,0.7,4.5,9.9,70.6,0,0,0,,0,0.7,25.8,16.3,261.5,1021.6,50.5,9.9,51.2,4.4,3,,2022-12-18T07:13:19,2022-12-18T16:21:11,0.85,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2022-12-19,26.3,10.2,18.9,26.2,0.7,12.9,8.6,64.1,0,0,0,,0,0.5,21.9,9.4,251.4,1031.4,60.6,9.9,40.3,3.7,2,,2022-12-19T07:13:55,2022-12-19T16:21:36,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2022-12-20,32.8,22,27.7,27.5,13.7,20.7,20.1,72.8,0,0,0,,0,0.4,17.4,9.5,267.5,1032.1,88.7,9.7,25,1.9,1,,2022-12-20T07:14:28,2022-12-20T16:22:02,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2022-12-21,32.1,15.2,23.8,27.3,6,16.3,15.9,71.3,0,0,0,,0,0.5,20.8,9.8,19.4,1029,89.6,9,22.7,1.8,1,,2022-12-21T07:15:00,2022-12-21T16:22:31,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2022-12-22,33.3,-3.9,20.8,32,-28.3,9.5,14.2,75,0.021,100,20.83,snow,0.2,0.7,35.2,22.7,279.7,1012.7,100,4.6,10,0.9,1,,2022-12-22T07:15:29,2022-12-22T16:23:02,0.98,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2022-12-23,-0.8,-8.7,-4.3,-23.2,-34.9,-28.9,-13.2,64.7,0,0,0,snow,0.5,1,46.8,28.6,275.1,1013.6,99.1,3.4,21,1.9,1,,2022-12-23T07:15:56,2022-12-23T16:23:35,0,Overcast,Cloudy skies throughout the day.,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2022-12-24,13.4,-0.8,6.2,-5.5,-23.7,-13.4,-4.3,61.6,0,0,0,,0,1,37,25.1,273.7,1015.3,48.4,8.6,49.3,4.3,3,,2022-12-24T07:16:22,2022-12-24T16:24:10,0.05,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2022-12-25,14.1,2.2,8.7,0.8,-15.5,-6.9,-1.7,62,0,0,0,,0,1,31.3,16.6,266.4,1019.4,41,9.9,48.6,4.1,3,,2022-12-25T07:16:45,2022-12-25T16:24:47,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2022-12-26,22,13.4,17.9,21.4,0.1,12.4,8.6,66.6,0.003,100,4.17,snow,0,1,17,12.4,298.1,1022.7,87.5,9.1,25.3,2.3,1,,2022-12-26T07:17:05,2022-12-26T16:25:27,0.11,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2022-12-27,25.3,8.3,17.2,11.5,-2.8,5.1,10.1,73.7,0,0,0,,0,1,33.9,20.2,202,1021.2,60.2,9.9,50.9,4.4,2,,2022-12-27T07:17:24,2022-12-27T16:26:08,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2022-12-28,44.9,25.3,36.6,37,12.6,27,26.5,67,0,0,0,,0,0.7,39.3,22.3,193.5,1010.3,78.9,9.9,44,3.8,2,,2022-12-28T07:17:40,2022-12-28T16:26:51,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2022-12-29,57.5,43.9,51.5,57.5,36.5,48.9,45.7,80.5,0,0,0,,0,0,35.4,21.2,195.5,1010,82.4,9.8,18.8,1.7,1,,2022-12-29T07:17:54,2022-12-29T16:27:36,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2022-12-30,57,32.3,42.9,57,26.8,39.1,36.6,78.3,0,0,0,,0,0,34.1,17.5,247.3,1014.7,90.5,8.8,15.7,1.3,1,,2022-12-30T07:18:06,2022-12-30T16:28:23,0.25,Overcast,Cloudy skies throughout the day.,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2022-12-31,38.7,27.5,32.9,37.6,22.4,29.9,26.6,78,0,0,0,,0,0,18.3,8.3,10.8,1014,85.9,9.5,36.2,3.3,2,,2022-12-31T07:18:15,2022-12-31T16:29:12,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2023-01-01,44.2,37.1,41.1,41.3,32,38.1,38.1,89.1,0.115,100,12.5,rain,0,0,15.4,8.7,228.4,1014,93.7,5,22.8,2,1,,2023-01-01T07:18:22,2023-01-01T16:30:02,0.32,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2023-01-02,43.1,31.9,38.1,39.6,31.5,34.7,35.3,90,0,0,0,,0,0,19.7,12,49.5,1017.2,86,4.6,26.5,2.2,1,,2023-01-02T07:18:26,2023-01-02T16:30:54,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2023-01-03,46.6,39.4,42.9,45.2,32.6,39.4,41.7,95.4,0.952,100,54.17,rain,0,0,23,13.5,36.5,1004.3,99.6,1.9,9.7,0.8,1,,2023-01-03T07:18:29,2023-01-03T16:31:48,0.39,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2023-01-04,45.1,33.5,37,41.3,25.4,30.8,32.2,82.7,0.008,100,4.17,"rain,snow",0,0,24.6,12.6,235.2,1006.9,89.6,8.5,8.5,0.6,0,,2023-01-04T07:18:29,2023-01-04T16:32:44,0.42,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2023-01-05,34.2,32.1,33,28.5,22.7,25.4,28,81.5,0.004,100,8.33,"rain,snow",0.2,0.2,21.9,12.4,242.6,1012.3,99.7,7,18.9,1.5,1,,2023-01-05T07:18:26,2023-01-05T16:33:41,0.46,"Snow, Rain, Overcast",Cloudy skies throughout the day with morning rain or snow.,snow,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
"Chicago, IL, United States",2023-01-06,33.6,26.1,29.3,27.5,17.3,22.5,23.6,78.9,0.001,100,4.17,"rain,snow",0,0.3,18.6,13.1,264.2,1021.5,99.6,9.1,10.4,0.7,0,,2023-01-06T07:18:21,2023-01-06T16:34:39,0.5,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,KPWK,74466504838"
"Chicago, IL, United States",2023-01-07,32.5,27.6,30.2,30.6,20.3,24.5,23,74.3,0,0,0,,0,0.4,17.2,9.4,357,1028.9,98.8,9.5,20,1.7,1,,2023-01-07T07:18:14,2023-01-07T16:35:39,0.53,Overcast,Cloudy skies throughout the day.,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2023-01-08,33.5,26.2,30.3,33.5,16.7,25,23.2,74.7,0,0,0,,0,0,13,10.5,282,1025,96.5,9.6,26.3,2.2,1,,2023-01-08T07:18:05,2023-01-08T16:36:40,0.56,Overcast,Cloudy skies throughout the day.,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2023-01-09,43.9,25.2,34.1,38.2,17.1,27,27.1,75.9,0,0,0,,0,0,23,13.6,215.5,1019.9,60.3,8.2,55.4,4.9,3,,2023-01-09T07:17:53,2023-01-09T16:37:43,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2023-01-10,49.1,35.5,41.3,46.4,32,37.9,33.2,73,0,0,0,,0,0,21.7,10.8,193.6,1012.1,59.2,9.4,55.2,4.8,3,,2023-01-10T07:17:39,2023-01-10T16:38:46,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"Chicago, IL, United States",2023-01-11,53,38.2,44.8,53,33.8,42.8,37.8,76.9,0,0,0,,0,0,14.1,7.9,158.1,1009.6,93.5,8.7,35.8,3,2,,2023-01-11T07:17:22,2023-01-11T16:39:51,0.66,Overcast,Cloudy skies throughout the day.,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
